start,end,word
576.554,577.075,בשוגג
577.235,577.515,כמות
577.575,577.915,מניות
577.975,578.376,הגדולה
578.476,578.576,פי
578.676,579.156,אלף
579.256,579.556,מזו
579.616,580.097,שהתכוון
580.137,580.557,לקנות.
581.69,582.05,"אלף,"
582.23,582.691,"שתיים,"
582.891,583.351,שתיים.
583.831,584.171,תועלות
584.271,584.852,מוחשיות
584.912,585.032,לא
585.072,585.652,כספיות
585.872,586.133,שלא
586.173,586.433,ניתן
586.493,586.893,להמירן
586.953,587.433,למונחים
587.473,587.994,כספיים.
588.674,589.054,במקרה
589.154,589.254,זה
589.314,589.575,אפשר
589.615,589.915,למדוד
589.995,590.435,כמותית
590.455,590.575,את
590.595,591.275,"התועלת,"
591.436,591.596,אך
591.696,591.836,אין
591.876,591.936,לה
591.976,592.396,מחיר.
592.996,593.497,"לדוגמה,"
593.597,593.977,מערכת
594.057,594.337,מידע
594.377,595.078,להקצאת
595.098,595.598,אמבולנסים
595.638,596.058,וניידות
596.098,596.338,טיפול
596.358,596.859,נמרץ
597.219,597.819,מקצרת
597.859,597.919,את
597.999,598.32,מועדי
598.34,598.6,ההגעה
598.66,598.98,למקום
599.02,599.54,"האירוע,"
599.88,600.401,ובכך
600.561,600.921,מצילה
601.021,601.341,חיים.
601.862,602.202,נחזור
602.222,602.542,לאתר
602.582,603.042,האינטרנט
603.082,603.202,של
603.242,603.583,"הבנק,"
603.843,604.343,ונניח
604.483,604.863,שהבנק
604.963,605.344,שוקל
605.364,605.764,ליישם
605.804,606.244,מערכת
606.324,606.764,מידע
607.165,607.765,שתשפר
607.805,607.845,את
607.905,608.105,זמן
608.125,608.545,התגובה
608.585,608.966,לפניות
609.006,609.106,של
609.146,609.546,לקוחות
609.566,610.066,המבקשים
610.086,610.426,לקבל
610.466,610.807,הלוואה.
611.407,611.948,ברור
612.008,612.408,שהדבר
612.488,612.849,יעלה
612.869,612.969,את
613.009,613.189,רמת
613.249,613.549,שביעות
613.57,613.89,הרצון
613.93,614.07,של
614.09,614.671,"הלקוחות,"
615.091,615.412,ואפשר
615.452,615.732,למדוד
615.772,615.912,זאת
615.972,616.533,בזכרים.
617.034,617.234,אבל
617.394,617.674,איזו
617.714,617.995,תועלת
618.115,618.615,ממשית
618.816,619.156,יפיק
619.216,619.536,מכך
619.556,619.997,הבנק?
620.578,620.878,בדרך
620.938,621.198,כלל
621.218,621.739,הלקוחות
621.799,621.939,הם
622.099,622.52,שבויים
622.6,622.76,של
622.78,623.081,הבנק
623.201,623.901,ומתקשים
623.982,624.102,או
624.142,624.362,אינם
624.422,624.903,יכולים
625.303,625.664,לעבור
625.724,626.004,לבנק
626.044,626.384,אחר
626.504,626.845,אפילו
626.865,626.925,אם
626.965,627.185,אינם
627.225,627.606,מרוצים
627.646,628.146,מהשירות.
628.771,629.231,בת.
629.671,630.031,תועלות
630.111,630.212,לא
630.272,630.892,מוחשיות
,,Intangible
,,benefits.
633.273,633.873,למערכות
633.953,634.293,מידע
634.453,634.593,יש
634.653,635.093,במקרים
635.173,635.493,רבים
635.633,636.074,תועלות
636.274,636.514,שאי
636.534,636.794,אפשר
636.834,637.294,"למדוד,"
637.734,638.234,במיוחד
638.274,638.835,כשהמידע
638.915,639.315,מיועד
639.355,639.795,לדרגי
639.815,640.155,הניהול
640.215,640.815,בארגון.
641.456,641.616,כמו
641.736,641.976,"כן,"
642.056,642.576,המערכות
642.616,642.956,עשויות
642.996,643.376,לשפר
643.416,643.456,את
643.476,643.716,תיבות
643.736,644.197,החרוטי
644.257,644.377,של
644.417,644.857,הארגון.
645.477,646.058,דוגמאות
646.118,646.618,לתועלות
646.778,646.918,לא
646.938,647.559,מוחשיות
647.619,648.12,שארגונים
648.16,648.44,נוהגים
648.48,648.88,לייחס
648.92,649.421,למערכות
649.501,649.841,מידע
649.941,650.242,הן
650.682,651.002,מידע
651.062,651.703,משופר
651.803,652.244,כבסיס
652.284,652.744,לקבלת
652.764,653.185,החלטות
653.225,654.025,אסטרטגיות
654.626,655.066,מניעת
655.126,655.627,נחיתות
655.767,656.167,ביחס
656.227,656.928,למתחרים
657.409,657.829,שיפור
657.889,658.189,תדמית
658.229,658.79,הארגון
659.451,659.611,עד
659.711,659.891,כה
659.971,660.291,מיינו
660.311,660.392,את
660.432,660.912,התועלות
660.972,661.493,לארגון
661.813,662.273,ובמקרה
662.333,662.794,שלנו
663.014,663.434,לבנק
663.955,664.396,כעת
664.436,664.716,נעבור
664.776,665.076,לדון
665.116,665.637,במדידת
665.737,666.338,התועלות.
667.039,667.479,המונח
667.539,668.06,המשמש
668.14,668.62,למדידת
668.68,669.221,תועלת
669.421,669.561,הוא
669.621,670.062,"ערך,"
670.502,671.003,ובמקרה
671.063,671.564,שלנו
671.964,672.244,ערך
672.345,672.705,מידע.
673.406,673.786,נפתח
673.846,674.367,בדוגמה
674.427,674.847,שתמחיש
674.907,675.048,את
675.068,675.768,הבעייתיות
675.808,675.929,של
675.969,676.329,אומדן
676.469,676.71,ערך
676.75,677.13,המידע.
677.691,677.791,מה
677.871,678.271,קורה
678.452,679.052,כשהמידע
679.092,679.693,המשופר
679.793,680.374,שהמערכת
680.414,680.674,אמורה
680.694,681.175,לספק
681.335,681.655,מיועד
681.715,682.236,ללקוחות
682.276,682.716,הארגון?
683.277,683.797,במקרה
683.877,684.038,"זה,"
684.178,684.798,הלקוחות
684.918,685.058,הם
685.098,685.559,המפיקים
685.579,685.859,ממנו
685.919,686.199,תועלת
686.299,686.8,"ישירה,"
687.24,687.76,והתועלת
687.84,688.321,לארגון
688.461,688.861,עקיפה
688.921,689.421,בלבד
689.802,690.322,ונובעת
690.462,690.903,מעלייה
690.963,691.323,בשביעות
691.363,691.743,הרצון
691.803,691.943,של
691.963,692.484,הלקוחות.
692.864,693.124,וכבר
693.204,693.544,ציינו
693.625,693.825,שלא
693.885,694.245,ברור
694.585,694.685,עד
694.745,694.986,כמה
695.106,695.406,שביעות
695.486,695.846,רצון
695.886,696.026,של
696.046,696.527,הלקוחות
696.627,696.867,מועילה
696.927,697.367,לבנק.
697.828,698.348,השאלה
698.488,698.628,מי
698.668,698.948,מפיק
699.028,699.529,תועלת
699.889,699.989,היא
700.029,700.309,אחת
700.409,700.83,משלוש
700.91,701.19,שאלות
701.23,701.75,עקריות
701.871,702.311,הנוגעות
702.371,702.851,למדידת
702.971,703.211,ערך
703.312,703.612,מידע.
703.932,704.512,של
704.572,704.712,מי
704.772,705.333,"הערך,"
705.753,705.893,של
705.913,706.293,"יחיד,"
706.333,706.433,של
706.513,706.913,קבוצה
707.014,707.114,או
707.154,707.294,של
707.314,707.774,"ארגון,"
708.294,708.774,באיזה
708.834,709.095,ערך
709.175,709.675,"מדובר,"
710.095,710.335,האם
710.355,710.695,בערך
710.775,711.236,נתפס
711.316,711.736,מנקודת
711.776,712.116,ראותם
712.176,712.296,של
712.356,713.057,המשתמשים
713.197,713.357,או
713.437,713.577,של
713.657,714.137,הנהלת
714.157,714.577,"הארגון,"
715.017,715.218,האם
715.238,715.598,בערך
715.658,716.178,"ריאלי,"
716.478,716.918,השיפור
716.958,717.459,בביצועי
717.479,718.099,המשתמשים
718.159,718.499,לאחר
718.559,719.079,שנחשפו
719.099,719.56,"למידע,"
720.14,720.54,ואולי
720.62,720.98,בערך
721.06,721.701,"נורמטיבי,"
722.061,722.641,המבוסס
722.681,722.741,על
722.841,723.141,חישוב
723.182,723.662,אנליטי.
724.182,724.482,מי
724.542,724.962,מבצע
725.002,725.122,את
725.182,725.643,הערכה?
726.163,726.923,המשתמשים?
727.083,727.763,המפתחים?
728.123,728.243,או
728.324,728.784,מעריכים
728.864,729.324,חיצוניים
729.364,730.124,אובייקטיביים?
730.724,731.085,מתי
731.125,731.385,נעשה
731.405,731.525,את
731.585,732.125,הערכה?
732.625,733.085,לפני
733.165,733.285,או
733.305,733.625,אחרי
733.705,734.266,שהמערכת
734.286,734.646,הוקמה?
735.686,735.786,על
735.866,736.026,כל
736.106,736.326,אלה
736.547,736.847,נדון
736.887,737.387,בסעיפים
737.407,737.867,הבאים.
738.627,738.887,ערך
738.967,739.248,מידע
739.508,739.628,הוא
739.688,739.968,תמיד
740.008,740.528,יחסי
740.568,740.928,ותלוי
740.968,741.728,"במשתמש,"
741.788,742.269,בזמן
742.449,743.149,ובנסיבות.
743.649,743.989,נבחן
744.029,744.489,לדוגמה
744.69,744.81,את
744.85,745.17,יתרת
745.33,745.67,חשבון
745.69,746.01,העובר
746.07,746.61,ושווא
746.91,747.05,של
747.13,747.35,נועה
747.511,747.831,לפני
747.931,748.231,שנה
748.431,748.911,והיום.
749.571,749.911,מדובר
749.991,750.212,באותה
750.312,750.572,כמות
750.612,751.032,נתונים.
751.452,751.952,קרוב
751.992,752.373,לוודאי
752.593,752.993,שההתרה
753.053,753.413,מלפני
753.493,753.793,שנה
753.933,754.114,אינה
754.214,754.554,חשובה
754.634,754.834,כלל
754.934,755.354,"לנועה,"
755.734,755.814,אך
755.874,756.175,חשוב
756.215,756.295,לה
756.335,756.555,מאוד
756.615,757.075,לדעת
757.255,757.355,מה
757.375,757.696,היתרה
757.776,757.936,שלה
758.016,758.396,היום.
759.076,759.176,מה
759.256,759.737,חשיבות
759.757,760.077,היתרה
760.117,760.557,הנוכחית
760.597,760.717,של
760.797,760.977,נועה
761.077,761.538,מנקודת
761.578,761.918,המבט
761.958,762.078,של
762.138,762.538,הבנק?
763.199,763.339,אם
763.379,763.599,היתרה
763.719,764.239,חיובית
764.359,764.519,או
764.559,764.659,לא
764.739,765.1,חורגת
765.14,765.66,ממסגרת
765.7,766.08,האשראי
766.1,766.561,המותרת
766.601,767.061,"לנועה,"
767.401,767.841,המידע
767.881,768.141,הזה
768.221,768.542,פחות
768.602,768.882,חשוב
768.922,769.382,לבנק.
769.842,770.083,אבל
770.203,770.343,אם
770.403,770.703,היתרה
770.783,770.903,של
770.943,771.083,נועה
771.183,771.663,שלילית
772.004,772.224,ויש
772.304,772.604,חשש
772.724,772.964,שלא
773.024,773.324,תוכל
773.344,773.625,לפרוע
773.645,773.785,את
773.845,774.225,ההלוואות
774.265,774.625,שנטלה
774.685,775.185,"מהבנק,"
775.606,775.886,זהו
775.946,776.126,כבר
776.206,776.446,מידע
776.566,776.886,חשוב
776.966,777.247,מאוד
777.307,777.687,לבנק.
778.047,778.487,דוגמה
778.547,779.028,נוספת
779.048,779.568,הממחישה
779.628,779.688,את
779.728,780.089,תלותו
780.149,780.289,של
780.389,780.549,ערך
780.689,781.169,המידע
781.55,782.21,בנסיבות
782.53,782.65,היא
782.75,782.991,שער
783.011,783.511,החליפין
783.591,783.711,של
783.731,784.111,הדולר
784.172,784.572,יחסית
784.632,785.212,לשקל.
785.933,786.293,הערך
786.373,786.473,של
786.593,786.914,שערים
786.954,787.554,היסטוריים
787.674,787.794,הוא
787.814,788.234,אפסי.
788.715,788.955,זוהי
788.975,789.375,סחורת
789.455,789.636,שוק
789.716,790.076,שאפשר
790.096,790.456,להשיגה
790.516,790.936,בחינם
791.017,791.477,ממגוון
791.537,791.997,מקורות.
792.458,792.858,לשער
792.878,793.358,הנוכחי
793.418,793.538,של
793.578,793.999,הדולר
794.139,794.219,יש
794.399,794.539,ערך
794.679,794.979,גבוה
795.06,795.56,"במעט,"
795.98,796.18,אך
796.2,796.521,עדיין
796.561,796.921,מדובר
796.981,797.501,בסחורה.
798.122,798.462,לעומת
798.522,798.782,"זאת,"
799.002,799.383,נניח
799.443,799.683,שאנו
799.723,800.003,יודעים
800.023,800.564,בוודאות
800.664,801.084,מלאה
801.544,801.664,מה
801.724,801.905,יהיה
802.005,802.245,שער
802.265,802.845,החליפין
802.885,803.246,מחר.
803.866,804.487,למידע
804.547,804.827,הזה
804.908,805.168,יכול
805.188,805.388,להיות
805.428,805.569,ערך
805.709,805.989,גבוה
806.049,806.41,"מאוד,"
806.871,807.091,אך
807.111,807.532,היכולת
807.612,808.092,לממשות
808.133,808.373,תלויה
808.433,808.994,בזמינותם
809.034,809.154,של
809.174,809.535,אמצעי
809.575,810.156,תקשורת
810.516,811.097,ובמספר
811.137,811.658,האנשים
811.738,812.239,שהמידע
812.319,812.619,נמצא
812.699,813.3,ברשותם.
814.142,814.282,אם
814.322,814.703,אנשים
814.803,815.143,"רבים,"
815.323,815.544,או
815.604,815.984,אפילו
816.085,816.365,כלל
816.385,816.826,"הציבור,"
817.226,817.687,יודעים
817.727,817.807,מה
817.947,818.028,יהיה
818.108,818.308,שער
818.328,818.829,החליפין
818.889,819.229,"מחר,"
819.61,819.91,אין
819.99,820.37,למידע
820.41,820.61,הזה
820.71,820.93,ערך
821.01,821.351,גבוה.
821.871,822.171,לעומת
822.271,822.491,"זאת,"
822.571,822.651,אם
822.731,822.911,רק
823.031,823.491,אנחנו
823.531,823.811,יודעים
823.911,824.131,"זאת,"
824.512,824.772,נוכל
824.812,825.192,לכאורה
825.252,825.672,לנצל
825.692,825.792,את
825.832,826.232,המידע
826.632,827.092,ולבצע
827.152,827.513,עסקות
827.573,827.913,שיביאו
827.953,828.133,לנו
828.193,828.613,רווח.
828.953,829.413,נתעלם
829.473,829.853,מההיבט
829.873,830.413,המוסרי.
830.694,830.834,אבל
830.934,831.034,אם
831.154,831.274,אין
831.314,831.474,לנו
831.554,831.854,גישה
831.914,832.354,למערכת
832.414,832.934,תקשורת
832.974,833.535,שתאפשר
833.595,833.735,לנו
833.755,834.115,לבצע
834.215,834.535,פעולות
834.555,834.615,על
834.655,834.915,סמך
834.975,835.335,"המידע,"
835.895,835.995,הוא
836.055,836.495,נהפך
836.535,836.996,לחסר
837.116,837.436,ערך.
838.156,838.656,האם
838.736,839.237,הערך
839.337,839.677,שנועה
839.777,840.258,מייחסת
840.298,840.638,ליתרת
840.698,841.038,חשבון
841.058,841.339,העובר
841.379,841.719,ושווא
841.779,842.039,שלה
842.419,842.68,צריך
842.74,843.04,לעניין
843.06,843.16,את
843.2,843.62,הבנק?
844.081,844.361,ודאי
844.441,844.821,"שכן,"
845.362,845.702,מכיוון
845.782,846.122,שנועה
846.202,846.523,וכל
846.543,847.043,הלקוחות
847.063,847.563,האחרים
847.904,848.164,פונים
848.224,848.524,לבנק
848.624,849.065,בערוצים
849.165,849.485,שונים
849.545,849.705,כדי
849.725,850.145,לברר
850.206,850.306,מה
850.326,850.686,היתרה
850.766,851.146,שלהם.
851.827,852.127,הבנק
852.267,852.507,חייב
852.527,852.948,לספק
852.988,853.588,ללקוחותיו
853.648,853.768,את
853.828,854.289,"המידע,"
854.709,855.43,ומבחינתו
855.51,855.75,רצוי
855.79,856.09,לעשות
856.11,856.23,זאת
856.27,856.671,בצורה
856.691,857.271,החסכונית
857.331,857.752,ביותר.
858.372,858.652,כמו
858.772,858.993,"כן,"
859.153,859.293,אם
859.333,859.693,המידע
859.793,860.034,אינו
860.094,860.354,זמין
860.374,860.974,ללקוחות
861.055,861.355,ברגע
861.415,861.555,שהם
861.615,862.035,זקוקים
862.076,862.256,"לו,"
862.616,862.796,או
862.956,863.096,אם
863.137,863.397,עליהם
863.437,863.817,להמתין
863.897,864.097,זמן
864.258,864.438,רב
864.618,864.798,כדי
864.838,865.319,"לקבלו,"
865.799,866.139,שביעות
866.179,866.58,רצונם
866.66,867.22,פוחתת.
867.641,867.781,גם
867.901,868.141,חצי
868.201,868.522,דקה
868.602,868.762,של
868.802,869.182,האזנה
869.222,869.703,"להודעה,"
870.163,870.383,תודה
870.483,871.124,שהתקשרתם
871.164,871.825,"לבנק,"
871.845,871.945,אנו
871.985,872.385,מטפלים
872.405,872.826,בפניות
872.886,873.346,"קודמות,"
873.927,874.247,יכולה
874.307,874.848,להתאפס
874.888,874.968,כי
875.028,875.248,זמן
875.348,875.528,רב
875.728,876.029,בעיני
876.049,876.649,הלקוחות.
877.27,877.63,ערכה
877.71,877.83,של
877.87,878.311,מערכת
878.391,878.691,מידע
878.731,879.052,נובע
879.132,879.572,מערכו
879.632,879.772,של
879.812,880.153,המידע
880.253,880.373,שהיא
880.393,881.074,מספקת
881.154,881.354,או
881.374,881.694,אמורה
881.734,882.175,לספק.
882.655,883.356,בהמשך
883.436,883.736,נציג
883.776,884.116,שלושה
884.236,884.616,סוגים
884.697,884.817,של
884.837,885.177,ערכי
885.237,885.557,מידע.
886.038,886.278,ערך
886.378,886.618,מידע
886.718,887.419,"נורמטיבי,"
887.819,888.059,ערך
888.139,888.379,מידע
888.419,888.96,ריאלי
889.02,889.44,וערך
889.52,889.78,מידע
889.86,890.441,נתפס.
890.981,891.341,לאחר
891.402,891.722,מכן
891.762,892.022,נדון
892.062,892.542,בהבדלים
892.562,893.003,ביניהם
893.383,893.783,ובאילו
893.823,894.184,תנאים
894.244,894.664,מתאים
894.724,895.164,וניתן
895.244,895.785,להשתמש
895.865,896.125,בכל
896.145,896.425,אחד
896.465,900.308,מהם.
,,3.2.2
902.71,902.99,ערך
903.09,903.39,מידע
903.49,904.051,נורמטיבי.
905.875,906.236,ערך
906.316,906.597,מידע
906.677,907.378,"נורמטיבי,"
,,Normative
,,Value
,,of
,,"Information,"
909.803,909.924,הוא
909.984,910.645,"תיאורטי,"
910.886,911.246,נמדד
911.327,911.768,"מראש,"
912.008,912.669,"אקסנטה,"
913.09,913.672,ומבוסס
913.732,913.812,על
913.872,914.133,מודל
914.173,914.634,המגדיר
914.774,914.934,איך
914.974,915.255,דברים
915.335,915.696,צריכים
915.736,916.117,להיות.
916.962,917.422,נניח
917.522,917.942,שהבנק
918.042,918.362,שוקל
918.402,918.863,לאפשר
918.903,919.643,ללקוחותיו
920.023,920.403,לקבל
920.463,920.983,תצלומים
921.063,921.163,של
921.243,921.663,צ'קים
921.723,922.223,שנפדו
922.243,922.864,מחשבונם
922.904,923.344,באמצעות
923.364,924.044,האינטרנט.
924.704,924.864,בנק
924.984,925.444,מתחרה
925.544,925.724,כבר
925.784,926.064,מציע
926.105,926.205,את
926.225,926.605,השירות
926.625,926.885,הזה.
927.465,927.725,אפשר
927.765,928.045,לבנות
928.165,928.465,מודל
928.545,929.045,שיעריך
929.105,929.185,את
929.245,929.725,ההשלכות
929.766,930.186,הצפויות
930.226,930.306,של
930.386,930.706,פעולות
930.746,931.066,הבנק
931.126,931.506,בהקשר
931.546,931.946,"לכך,"
932.406,932.966,ויחשב
933.106,933.366,איזו
933.427,933.707,פעולה
933.747,934.167,רצויה.
934.687,934.947,לשם
934.987,935.207,כך
935.227,935.367,יש
935.387,935.847,"לדעת,"
935.907,936.027,או
936.087,936.547,להעריך
936.607,936.987,"מראש,"
937.488,937.588,מה
937.648,937.948,יהיו
937.988,938.368,התמורות
938.408,939.068,הכספיות
939.168,939.328,או
939.408,939.988,העלויות
940.368,941.229,וההסתברויות
941.469,941.589,של
941.629,942.109,המצבים
942.149,942.489,האלה.
943.049,943.149,מה
943.189,943.369,יהיה
943.389,943.629,הנזק
943.769,944.149,לבנק
944.309,944.43,אם
944.49,944.59,לא
944.65,944.91,יציע
944.93,945.01,את
945.03,945.37,השירות
945.41,945.99,באינטרנט?
946.19,946.43,מה
946.47,947.011,ההסתברות
947.051,947.471,שהנזק
947.611,947.731,יהיה
947.771,948.131,בגובה
948.151,948.712,מסוים?
949.192,949.312,אם
949.352,949.612,הבנק
949.712,950.033,יציע
950.053,950.153,את
950.173,950.693,"השירות,"
950.893,951.053,כמה
951.113,951.534,לקוחות
951.574,952.054,ישתמשו
952.114,952.254,בו?
952.714,952.935,מהן
952.955,953.655,ההסתברויות
953.695,953.855,של
953.875,954.416,התמורות
954.456,954.976,הכספיות
955.016,955.596,הצפויות?
956.137,956.377,מהן
956.417,956.917,העלויות
956.957,957.398,הכרוכות
957.438,957.898,בהפעלת
957.918,958.398,השירות?
958.779,958.979,האם
959.039,959.179,יש
959.259,959.739,אי
,,וודאות
959.859,960.34,לגביהן?
960.9,961.12,האם
961.2,961.48,צפוי
961.641,961.821,חון
961.861,962.201,לבנק
962.341,962.441,אם
962.481,962.961,הלקוחות
963.021,963.302,יבצעו
963.342,963.402,את
963.422,963.782,השירות
963.822,964.402,בעצמם
964.442,964.623,ולא
964.663,964.903,יפנו
964.923,965.563,לסניפים?
966.104,966.184,מה
966.264,966.824,ההסתברות
966.884,967.264,שהחיס
967.364,967.765,החון
967.905,968.145,יהיה
968.205,968.545,בגובה
968.585,969.026,מסוים?
969.646,969.846,מה
969.926,970.187,יקרה
970.247,970.867,לחיסכון
970.907,971.568,ולעלויות
971.949,972.069,אם
972.109,972.369,הבנק
972.609,972.769,לא
972.809,973.07,יציע
973.09,973.17,את
973.19,973.51,השירות
973.55,974.211,"באינטרנט,"
974.551,974.691,אלא
974.772,975.132,יציע
975.192,975.813,ללקוחותיו
975.853,976.193,לקבל
976.213,976.313,את
976.333,976.694,השירות
976.774,977.254,בסניף
977.394,977.835,בעמלה
977.875,978.235,נמוכה
978.295,978.616,יותר?
979.156,979.397,האם
979.457,979.757,כדאי
979.777,980.117,לבנק
980.238,980.598,להשקיע
,,50
981.199,981.379,אלף
981.439,981.759,שח
982.16,982.62,בסקר
982.68,983.181,לקוחות
983.241,983.641,שייתן
983.701,984.022,מידע
984.062,984.362,נוסף
984.402,984.482,על
984.562,984.983,חשיבות
985.003,985.343,השירות
985.383,985.984,ללקוחות
986.404,986.604,ועל
986.645,987.205,נכונותם
987.245,987.706,להשתמש
987.766,988.386,באינטרנט
988.446,988.827,למטרה
988.927,989.027,זו?
989.828,990.269,אפשר
990.329,990.649,לבנות
990.749,991.19,מודלים
991.31,991.971,המבוססים
992.091,992.211,על
992.331,992.692,תורת
992.732,993.333,"ההחלטות,"
,,decision
,,"theory,"
995.095,995.356,כמו
995.556,995.936,עצי
995.976,996.437,"החלטה,"
997.058,997.639,ולחשב
997.899,998.179,מהי
998.199,998.56,ההחלטה
998.58,998.92,הטובה
999,999.421,ביותר
999.501,999.882,בעבור
999.902,1000.362,הבנק.
1001.003,1001.284,אפשר
1001.324,1001.744,להשתמש
1001.824,1001.924,גם
1001.964,1002.465,במודלים
1002.525,1003.026,שפותחו
1003.086,1003.667,במסגרת
1003.707,1004.187,כלכלת
1004.268,1004.568,"מידע,"
,,information
,,economics.
1006.99,1007.51,מרבית
1007.55,1008.031,המודלים
1008.071,1008.451,הללו
1008.551,1008.972,עוסקים
1008.992,1009.452,בקבלת
1009.472,1009.913,החלטות
1009.953,1010.093,של
1010.113,1010.573,"יחיד,"
1010.974,1011.534,ומניחים
1011.614,1012.135,שמקבל
1012.155,1012.635,ההחלטות
1012.695,1013.095,מתנהג
1013.155,1013.456,באופן
1013.536,1014.196,רציונלי
1014.537,1015.017,ושואף
1015.117,1015.578,לתוצאה
1015.638,1016.298,אופטימלית.
1016.979,1017.479,לעומתם
1017.519,1017.659,יש
1017.759,1018.2,מודלים
1018.54,1019.041,המניחים
1019.141,1019.741,שמקבל
1019.761,1020.342,ההחלטות
1020.662,1021.743,הוא
,,"satisficer,"
1021.943,1022.323,"כלומר,"
1022.724,1023.264,מסתפק
1023.324,1023.705,ברמת
1023.725,1024.185,הכנסה
1024.245,1024.926,"מסוימת,"
1025.246,1025.726,הטועמת
1025.767,1025.867,את
1025.907,1026.147,רמת
1026.187,1026.687,השאיפה
1026.747,1027.068,"שלו,"
1027.488,1027.748,ואינו
1027.808,1028.129,מעוניין
1028.169,1028.609,בסיכון
1028.649,1028.969,גבוה
1029.029,1029.37,יותר
1029.45,1029.85,מערך
1029.89,1030.431,מסוים.
1031.011,1031.251,ראו
1031.291,1031.592,דיון
1031.632,1032.332,ברציונליות
1032.432,1032.913,מוגבלת
1032.993,1033.353,בפרק
1033.393,1033.693,אחד.
1034.294,1034.774,מודל
1034.814,1035.214,אחר
1035.375,1035.815,מכונה
1036.035,1036.295,כלל
1036.395,1036.935,החלטה
1036.955,1037.476,"קשיח,"
1037.976,1038.216,והוא
1038.256,1038.536,מניח
1038.776,1039.277,שמקבל
1039.297,1039.817,החלטות
1039.897,1040.177,אינו
1040.237,1040.597,ממהר
1040.637,1041.018,לשנות
1041.058,1041.858,התתנהגותו
1042.238,1042.698,בתגובה
1042.738,1043.179,לשינויים
1043.199,1043.779,במערכת
1043.799,1044.199,"המידע,"
1044.719,1045,אלא
1045.1,1045.34,עליו
1045.4,1045.7,לעבור
1045.74,1046.12,תקופה
1046.2,1046.4,של
1046.42,1046.781,מידע
1046.841,1047.541,והסתגלות.
1048.281,1048.722,בדוגמת
1048.762,1049.142,הצלומי
1049.162,1049.682,"הצ'קים,"
1050.122,1050.562,ייתכן
1050.603,1051.163,שהלקוחות
1051.243,1051.723,ימשיכו
1051.763,1052.043,להזמין
1052.063,1052.123,את
1052.143,1052.584,הצלומים
1052.624,1052.964,בסניף
1053.144,1053.404,זמן
1053.444,1053.644,מעלה
1053.664,1053.904,אחר
1053.964,1054.284,הנהגת
1054.304,1054.645,השירות
1054.705,1055.385,"באינטרנט,"
1055.865,1056.045,אף
1056.065,1056.125,על
1056.185,1056.305,פי
1056.366,1056.526,שהם
1056.586,1056.866,יודעים
1056.926,1057.426,"שאפשר,"
1057.546,1058.026,וכדאי
1058.066,1058.387,"יותר,"
1058.787,1059.187,לבצע
1059.227,1059.327,את
1059.347,1059.727,הפעולה
1059.787,1060.448,באינטרנט.
1061.108,1061.728,חתן
1061.788,1062.008,פרס
1062.048,1062.348,נובל
1062.388,1062.988,לכלכלה
1063.088,1063.449,דניאל
1063.549,1064.109,"קהנמן,"
1064.469,1064.909,ועמיתו
1064.989,1065.309,עמוס
1065.409,1066.109,"טברסקי,"
1066.429,1066.869,טברסקי
1066.889,1067.309,נפטר
1067.369,1067.59,ולא
1067.61,1067.85,זכה
1067.87,1068.21,לקבל
1068.25,1068.35,את
1068.37,1068.87,"הפרס,"
1069.33,1069.65,ערכו
1069.69,1070.03,ניסויים
1070.09,1070.65,אמפיריים
1070.75,1071.21,שהראו
1071.27,1071.37,כי
1071.39,1071.81,אנשים
1071.911,1072.211,אינם
1072.271,1072.591,פועלים
1072.611,1072.931,באופן
1072.991,1073.631,רציונלי.
1074.211,1074.311,הם
1074.371,1074.671,פיתחו
1074.751,1075.151,תיאוריה
1075.171,1075.231,על
1075.311,1075.631,קבלת
1075.651,1076.152,החלטות
1076.212,1076.672,במצבי
1076.732,1077.192,"סיכון,"
1077.492,1077.972,המכונה
,,Prospect
,,"Theory,"
1079.612,1080.032,ולפיה
1080.212,1080.593,אנשים
1080.653,1080.933,רוצים
1080.953,1081.353,להשיג
1081.433,1081.693,ערך
1081.773,1082.153,מרבי
1082.193,1082.333,של
1082.413,1082.913,"פונקציה,"
1083.273,1083.853,המורכבת
1083.913,1084.373,מערכים
1084.433,1085.174,סובייקטיביים
1085.234,1085.354,של
1085.394,1085.834,התמורות
1085.894,1086.394,הצפויות
1086.454,1086.854,מאירועים
1086.874,1087.454,"מסוימים,"
1087.914,1088.454,ומשיקלול
1088.554,1089.315,סובייקטיבי
1089.375,1089.515,של
1089.535,1090.235,ההסתברויות
1090.275,1090.415,של
1090.435,1090.655,אותם
1090.715,1091.095,אירועים.
1091.095,1092.496,תוכלו
1092.536,1092.996,להשתמש
1093.056,1093.356,בכל
1093.396,1093.676,אחת
1093.736,1094.337,מהתיאוריות
1094.357,1094.697,"הללו,"
1094.817,1094.937,או
1094.977,1095.577,"באחרות,"
1095.978,1096.398,ולבנות
1096.518,1096.658,מודל
1096.798,1097.478,נורמטיבי.
1097.939,1098.439,התוצאות
1098.479,1099.159,"שתקבלו,"
1099.499,1099.779,"קרי,"
1099.98,1100.66,ההחלטה
1100.68,1101.04,הטובה
1101.1,1101.44,ביותר
1101.46,1101.861,המומלצת
1101.961,1102.361,"לבנק,"
1102.761,1102.881,לא
1102.921,1103.081,יהיו
1103.101,1103.481,בהכרח
1103.561,1103.982,זהות.
