start,end,word
607.022,607.142,על
607.222,607.882,"ספרד,"
607.942,608.263,הולנד
608.343,609.083,"וסטפליה,"
609.223,609.784,"נפולי,"
610.084,610.284,כמו
610.344,610.484,גם
610.564,610.824,כמה
610.904,611.425,נסיכויות
611.485,612.005,קטנות.
612.606,613.106,נציגיו
613.146,613.826,הישירים
614.287,614.647,שלטו
614.667,614.827,על
614.887,615.427,הדוכסות
615.487,615.628,של
615.708,616.208,"ורשה,"
616.608,617.189,שוויץ
617.489,618.389,והקונפדרציה
618.429,618.55,של
618.57,618.95,מדינות
618.97,619.47,הריין.
620.331,620.451,עם
620.491,620.951,רוסיה
621.151,621.331,היה
621.371,621.472,לו
621.512,621.892,הסכם
621.972,622.492,שלום
623.053,623.653,והקיסרות
623.673,624.133,האוסטרית
624.213,624.674,נמנתה
624.694,624.754,על
624.814,625.394,מחנהו.
625.874,626.035,בין
626.095,626.615,"השאר,"
626.755,627.035,אודות
627.155,627.596,לנשואיו
627.736,627.856,עם
627.916,628.176,מרי
628.216,628.656,"לואיז,"
629.057,629.397,ביתו
629.477,629.577,של
629.617,630.057,הקיסר
630.117,630.818,"האוסטרי,"
631.278,631.678,ששנה
631.738,631.939,אחר
632.039,632.239,כך
632.339,632.479,גם
632.579,632.879,תלד
632.939,633.079,לו
633.159,633.46,יורש
633.54,633.92,עצר.
634.998,635.178,אבל
635.258,635.579,יעברו
635.639,635.859,רק
635.98,636.2,חמש
636.26,636.681,שנים
637.061,637.642,והפסגה
637.662,637.863,הזאת
637.883,638.163,הפכה
638.223,638.744,למדרון
638.844,639.305,תלול
639.726,640.247,שהוביל
640.427,641.168,לתבוסתו
641.268,642.07,בווטרלור
642.51,643.292,ולהגלייתו
643.332,643.773,לאי
644.193,645.015,סנט-הלנה.
0.008,1.088,בניסיון
1.148,1.529,להבין
1.569,1.729,את
1.829,2.409,גאונותו
2.429,2.789,הצבאית
2.829,2.949,של
2.989,3.609,"נפוליאון,"
4.09,4.53,בחרתי
4.57,4.87,דווקא
4.93,5.33,בקרב
5.41,5.89,"קטן,"
6.13,6.23,לא
6.27,6.591,ידוע
6.691,7.231,"יחסית,"
7.691,8.271,שניהל
8.331,9.032,נפוליאון
9.152,9.552,דווקא
9.672,9.852,פה
9.912,10.592,"בארצנו,"
11.032,11.232,בין
11.312,11.693,גבעת
11.733,12.173,המורה
12.233,12.613,והרי
12.633,13.233,"הגלבוע,"
13.713,14.334,ב-16
14.414,15.954,באפריל
,,1799
17.055,17.135,מה
17.215,17.635,בדיוק
17.715,17.975,עשו
18.095,18.435,חיילים
18.515,19.076,צרפתים
19.116,21.236,באביב
,,1799
21.316,21.677,בעמק
21.717,22.197,יזרעאל
22.857,23.417,ייתכן
23.457,23.977,שהשאלה
23.997,24.357,הזאת
24.477,24.858,ריחפה
24.958,25.458,במוחם
25.518,25.618,של
25.738,26.538,כ-1500
26.598,27.118,חייליו
27.618,27.738,של
27.758,28.178,הגנרל
28.278,28.498,ז'ון
28.578,28.979,בפטיסט
29.079,29.579,"קלבר,"
29.999,30.619,שלחמו
30.919,31.299,בשדות
31.339,31.839,הירוקים
31.879,32.019,של
32.059,32.519,העמק.
33.68,33.78,הם
33.82,34.2,הגיעו
34.3,34.8,לחלק
34.88,35,זה
35.06,35.16,של
35.2,35.32,ארץ
35.44,36.04,"ישראל,"
36.42,36.961,במסגרת
37.041,37.181,כוח
37.261,37.801,המשימה
37.881,38.021,של
38.041,38.481,נפוליון
38.521,39.201,"בונפרטה,"
39.621,40.101,שנחת
40.181,40.701,במצרים
40.802,40.962,כמה
41.042,41.402,חודשים
41.502,41.762,קודם
41.782,42.222,"לכן,"
42.662,43.222,וצעדו
43.262,43.382,את
43.462,43.702,כל
43.762,44.162,הדרך
44.222,44.662,משם
44.823,45.123,ועד
45.163,45.403,לעמק
45.503,45.843,יזרעאל
45.903,46.483,"ברגל,"
46.963,47.163,תוך
47.183,47.443,ניהול
47.543,47.943,סדרה
48.043,48.483,ארוכה
48.563,48.704,של
48.804,49.244,קרבות
49.524,49.724,נגד
49.764,50.324,הטורקים.
51.325,51.745,חייליו
51.805,51.905,של
51.925,52.426,נפוליאון
52.486,52.706,שמעו
52.766,53.166,בוודאי
53.186,53.587,הסברים
53.647,54.167,"ארוכים,"
54.627,55.087,מדוע
55.248,55.408,הם
55.488,56.028,נלחמים
56.108,56.408,בשמה
56.488,56.588,של
56.689,57.149,"צרפת,"
57.629,57.969,דווקא
58.029,58.37,בחלק
58.47,58.57,זה
58.63,58.77,של
58.81,59.31,העולם.
60.131,60.291,אבל
60.331,60.691,האמת
60.711,60.791,היא
60.831,61.412,שהנושא
61.432,61.672,"הזה,"
62.112,62.192,מה
62.272,62.693,חיפש
62.773,63.373,נפוליאון
63.413,63.973,במצרים
64.013,64.294,ובארץ
64.394,64.914,"ישראל,"
65.534,66.075,מפרנס
66.175,66.335,עד
66.375,66.675,היום
66.695,67.456,היסטוריונים
67.836,68.396,וכותבי
68.496,68.957,עיתים.
70.358,70.578,כאן
70.618,70.858,המקום
70.898,71.298,לציין
71.338,71.899,"שמצרים,"
71.939,72.359,לפחות
72.459,72.539,על
72.599,73.119,"הנייר,"
73.56,73.76,הייתה
73.86,74.08,חלק
74.14,74.781,מהאימפריה
74.801,75.281,"הטורקית,"
75.741,75.921,ובין
76.021,76.302,טורקיה
76.342,76.842,וצרפת
76.922,77.002,לא
77.062,77.382,שרר
77.462,77.763,בצב
77.823,78.263,מלחמה
79.355,79.755,גרסה
79.795,80.135,אחרת
80.195,80.596,אומרת
80.636,81.196,שנפוליאון
81.236,81.736,הצעיר
81.776,82.777,והאמביציוזי
82.797,83.377,ומחפש
83.397,83.957,התהילה
84.738,85.038,נחת
85.058,85.578,במצרים
85.618,85.738,כדי
85.758,86.359,לשחזר
86.419,86.559,את
86.599,86.879,מסע
86.939,87.459,המלחמה
87.539,87.66,של
87.68,88.16,אלכסנדר
88.22,88.72,מוקדון
89.2,89.701,ולהגיע
89.801,90.341,להודו
90.721,91.141,פנינת
91.362,91.882,הכתר
91.922,92.562,האנגלית
93.863,94.263,מחקרים
94.303,94.663,אחרים
94.703,95.204,מצביעים
95.264,95.404,על
95.504,95.864,חברי
95.904,96.244,הממשלה
96.324,96.945,בפריז
97.365,97.885,כיוזמי
97.925,98.645,הרעיון
99.466,99.566,הם
99.646,100.106,חששו
100.166,100.747,ממעמדו
100.807,101.487,המתחזק
101.507,101.667,של
101.687,102.267,הגנרל
102.307,103.308,הכריזמטי
103.328,103.948,נפוליאון
104.529,105.049,וביקשו
105.109,105.749,להרחיקו
105.789,106.35,ממצרפת
107.333,108.094,שיגורו
108.194,108.834,לאוריאנט
108.874,109.315,הנידח
109.455,110.216,למערכה
110.296,110.856,מתישה
111.417,111.737,נראה
111.777,112.017,להם
112.138,112.698,כפתרון
112.758,113.199,מתאים.
114.28,114.72,וכך
114.9,115.321,נפוליאון
115.401,115.721,נחת
115.881,116.962,ביולי
,,1798
117.863,118.564,"במצרים,"
119.224,119.625,הכריע
119.705,120.325,במהירות
120.425,120.546,את
120.566,120.946,הצבא
120.986,121.406,הטורקי
121.466,121.807,שהיה
121.887,122.027,"שם,"
122.127,122.307,צבא
122.447,122.768,טורקי
122.808,123.368,"ממלוקי,"
124.109,124.549,ובתחילת
,,1799
126.051,126.271,פנה
126.351,126.952,"מזרחה,"
127.572,127.912,חצה
127.932,128.033,את
128.113,128.433,חצי
128.453,128.673,האי
128.733,129.294,"סיני,"
129.674,130.155,ופתח
130.235,130.935,במערכה
131.075,131.616,לכיבוש
131.856,132.076,ארץ
132.136,132.557,ישראל.
133.743,134.243,באביב
,,1799
135.744,136.204,נעצר
136.244,136.705,נפוליאון
136.805,136.945,מול
137.065,137.385,חומות
137.425,137.685,העיר
137.765,138.245,עכו
138.525,139.066,שסירבה
139.126,139.706,להיכנע
140.226,140.667,וקיבלה
140.807,141.107,סיוע
141.187,141.527,מהצי
141.567,142.087,הבריטי
142.327,142.828,ששלט
142.908,143.128,בים
143.168,143.668,התיכון.
144.548,145.209,"במקביל,"
145.749,146.289,ריכזו
146.429,146.93,הפחה
147.01,147.11,של
147.19,147.69,דמשק
147.91,148.691,ועוזריו
148.811,149.111,כוחות
149.191,149.611,גדולים
149.651,149.951,בעבר
149.971,150.411,הירדן
150.431,150.712,וגם
150.752,151.072,באזור
151.132,151.612,ג'נין
152.132,152.733,שאיימו
152.773,152.853,על
152.893,153.273,המחנה
153.313,153.833,הצרפתי
153.893,154.494,המבודד
154.534,155.094,והקטן
155.154,155.294,מול
155.354,155.714,עכו.
156.234,156.535,לרשות
156.655,157.115,נפוליאון
157.155,157.415,עמדו
157.435,157.595,אז
157.635,157.695,לא
157.735,157.995,יותר
158.175,158.255,מ-12
158.295,158.656,אלף
158.736,159.156,חיילים.
160.473,160.633,על
160.693,160.993,סמך
161.033,161.513,התראות
161.613,162.334,מודעיניות
162.754,163.114,שיגר
163.154,163.614,נפוליאון
163.714,163.934,שני
164.014,164.395,כוחות
164.455,165.075,להתמודד
165.095,165.155,עם
165.275,165.755,האיום
166.055,166.736,ממזרח.
167.376,167.976,חטיבה
168.096,168.696,בפיקוד
168.736,169.136,הגנרל
169.237,169.657,מירא
170.057,170.517,נשלחה
170.557,170.857,לעבר
170.957,171.277,צפת
171.337,171.918,וטבריה
172.398,172.878,וחטיבה
172.978,173.358,שנייה
173.438,173.818,בפיקוד
173.898,174.399,קלבר
174.799,175.239,שוגרה
175.299,175.719,לעמק
175.739,176.279,יזרעאל
176.6,177.12,ולעמק
177.16,177.6,הירדן.
178.782,179.182,אחרי
179.262,179.663,סדרת
179.683,180.323,התכתשויות
180.403,180.483,עם
180.563,180.863,כוחות
180.923,181.424,טורקיים
181.484,182.084,במרחב
182.144,182.424,שבין
182.464,182.825,ג'נין
182.905,183.125,להר
183.225,183.685,תבור
184.166,184.506,יצא
184.566,184.946,קלבר
184.986,185.406,למבצע
185.487,186.247,"שאפתני,"
186.747,186.948,שלא
187.008,187.328,לומר
187.408,188.288,"הרפתקני,"
188.709,188.869,של
188.929,189.289,ניתוק
189.329,189.769,הצבא
189.849,190.03,של
190.07,190.51,הפחה
190.65,191.25,מדמשק
191.711,192.131,מקווי
192.151,192.671,ההספקה
192.751,193.012,שלו.
194.032,194.533,תוכניתו
194.573,194.993,לתקוף
195.073,195.613,במפתיע
195.653,195.753,את
195.774,196.194,המחנה
196.214,196.694,הטורקי
196.714,197.275,"נכשלה,"
197.755,198.055,כאשר
198.095,198.495,אחרי
198.575,198.856,מסע
198.896,199.236,לילי
199.296,199.956,מאומץ
200.056,200.437,גילו
200.577,201.137,התצפיתנים
201.257,201.657,טורקים
201.718,201.798,ממרומי
202.298,202.618,גבעת
202.638,203.078,המורה
203.419,203.559,את
203.579,203.919,הכוח
203.959,204.539,הצרפתי
204.559,205.16,המתקרב.
206.035,206.575,"וכך,"
206.915,207.176,בשעות
207.216,207.556,הבוקר
207.576,208.176,המוקדמות
208.216,208.336,של
,,16
209.056,209.977,באפריל
,,"1799,"
211.577,211.918,החל
212.018,212.598,הקרב.
213.498,214.259,"הטורקים,"
214.339,214.479,שעל
214.599,214.759,פי
214.919,215.359,עדויות
215.439,216.039,"מהמנות,"
216.52,216.94,נהנו
217,217.6,מיתרון
217.64,218.06,מספרי
218.1,218.22,של
,,1
219.321,219.421,"ל-10,"
220.021,220.301,פתחו
220.341,220.882,בהתקפה
220.902,221.002,על
221.022,221.222,הטור
221.242,221.762,הצרפתי.
222.843,223.343,קלבר
223.363,224.004,המופתע
224.044,224.464,נסוג
224.544,225.004,לעבר
225.085,225.565,שרידי
225.605,226.045,מצודה
226.125,226.506,צלבנית
226.646,227.146,קטנה
227.266,227.806,בתחום
228.227,228.527,קיבוץ
228.607,229.087,מרחביה
229.147,229.287,של
229.327,229.688,"היום,"
230.328,230.628,ושם
230.809,231.209,אירגן
231.229,231.329,את
231.389,231.809,חייליו
231.869,232.37,בשני
232.43,232.81,ריבועי
232.93,233.37,קרב
233.911,234.051,עם
234.151,234.531,שישה
234.611,235.031,תותחים
235.131,235.572,קטנים
235.672,236.232,כסיוע
236.412,237.113,ארטילרי.
238.074,238.394,במשך
238.534,238.934,שעות
239.054,239.434,הסתערו
239.595,239.995,אלפי
240.095,240.435,פרשים
240.555,240.976,טורקים
241.016,241.176,על
241.196,241.856,הריבועים
241.876,242.296,הקטנים
242.356,242.457,של
242.517,243.037,"קלבר,"
243.537,243.637,אך
243.677,243.757,לא
243.817,244.238,הצליחו
244.258,244.638,לפרוץ
244.698,245.058,אותם.
245.979,246.459,למזלו
246.499,246.579,של
246.639,247.14,"קלבר,"
247.58,248,תקפו
248.04,248.681,הטורקים
248.721,249.241,בגלים
249.301,249.561,בלא
249.662,250.042,תיאום
250.482,250.662,בין
250.682,251.063,היחידות
251.103,251.563,השונות.
252.762,252.962,אבל
253.002,253.302,אחרי
253.402,253.662,שעות
253.722,253.823,של
253.923,254.263,קרב
254.343,254.763,נקלע
254.843,255.203,קלבר
255.223,255.583,למצב
255.664,256.204,נואש.
256.764,257.064,מלאי
257.084,257.524,התחמושת
257.825,258.525,הדלדל
258.585,258.925,מספר
258.945,259.325,הנפגעים
259.385,259.786,"עלה,"
260.246,260.706,ומורל
260.746,261.326,החיילים
261.446,261.927,צלל
262.407,262.987,בידיעה
263.327,263.688,שהם
264.248,264.748,בעורף
264.848,265.449,האויב.
266.689,266.829,את
266.849,267.229,העובדה
267.35,267.93,שבשדות
268.05,268.59,מרחביה
268.71,268.83,אין
268.87,269.05,היום
269.11,269.751,אנדרטה
269.791,270.251,לזכרם
270.291,270.411,של
,,"1,500"
271.312,271.572,חיילים
271.672,272.152,צרפתים
272.212,272.632,שנפלו
272.692,273.153,בקרב
273.193,273.353,מול
273.373,273.913,"הטורקים,"
274.433,274.693,צריך
274.773,275.234,לזקוף
275.334,276.494,לגאוניותו
276.554,276.634,של
276.694,277.075,נפוליאון
277.135,277.775,בונפרטה.
279.526,279.906,יומיים
280.026,280.286,קודם
280.326,280.707,"לכן,"
280.847,281.247,בעכו
281.267,281.907,"הרחוקה,"
282.387,282.888,התייצב
282.968,283.328,שליח
283.428,283.848,באוהל
283.888,284.028,של
284.068,284.569,נפוליאון
284.589,284.969,והגיש
285.009,285.109,לו
285.129,285.469,מסמך
285.569,285.989,"קצר,"
286.67,287.05,תוכנית
287.07,287.59,הפעולה
287.67,288.33,שקלבר
288.431,288.871,כתב
289.311,289.831,ופרט
290.031,290.131,את
290.191,290.832,כוונתו
291.192,291.732,לנתק
291.772,291.852,את
291.932,292.212,קווי
292.252,292.773,האספקה
292.793,293.293,הטורקים.
294.313,294.894,תגובתו
294.934,295.534,המילולית
295.594,295.754,של
295.774,296.315,נפוליאון
296.375,296.535,לא
296.615,297.155,"תועדה,"
297.735,297.935,אך
298.015,298.376,סביר
298.456,298.876,שזעק
299.016,299.536,"בייאוש,"
300.076,300.357,איזה
300.477,301.057,אידיוט
301.097,301.637,הקלבר
301.657,301.877,"הזה,"
302.037,302.137,הוא
302.197,302.658,נכנס
302.698,302.738,עם
302.778,303.058,עיניים
303.138,303.538,פקוחות
303.598,304.078,למלכודת
304.179,304.639,טורקית.
305.547,306.087,העובדה
306.167,306.407,היא
306.487,306.987,שנפוליאון
307.067,307.348,הבין
307.428,307.908,מיד
308.328,308.848,שהתוכנית
308.888,309.008,של
309.068,309.548,קלבר
309.648,309.788,היא
309.848,310.268,מתכון
310.348,310.749,בטוח
310.809,311.449,לתבוסה
311.609,312.189,מוחצת.
312.989,313.189,למי
313.229,313.669,ששכח
313.769,314.19,נזכיר
314.25,314.79,שמדובר
314.87,315.33,בעידן
315.41,316.01,שקדם
316.09,316.57,להמצאת
316.59,317.25,הטלפון
317.591,317.671,או
317.711,318.231,אפילו
318.391,319.111,המורס.
320.231,320.852,לנפוליאון
320.892,320.992,לא
321.032,321.152,היה
321.272,321.412,שום
321.472,321.912,אמצעי
321.932,322.372,לברר
322.412,322.792,היכן
322.892,323.372,קלבר
323.652,324.033,נמצא
324.093,324.433,ברגע
324.473,324.633,זה
324.653,324.733,ומה
324.813,325.173,מצבו.
326,326.3,קו
326.32,326.881,התקשורת
326.921,327.461,היחיד
327.901,328.082,היה
328.222,328.782,שליחים
328.842,329.282,שנעו
329.362,329.903,במהירות
330.043,330.423,דהירת
330.483,330.824,"סוס,"
331.364,331.904,כלומר
332.505,332.745,שאת
332.785,333.265,המסקנה
333.305,333.446,שהוא
333.526,333.786,חייב
333.826,334.446,להתערב
334.506,335.047,ומהר
335.527,335.767,קיבל
335.847,336.047,רק
336.128,336.208,על
336.288,336.568,סמך
336.668,337.068,קריאת
337.188,337.469,מפת
337.489,337.989,הקרב.
338.97,339.59,נפוליאון
339.85,339.99,לא
340.05,340.431,בזבז
340.531,340.991,דקה.
341.652,341.732,הוא
341.812,342.172,דילל
342.212,342.312,את
342.392,342.792,כוחותיו
342.832,343.233,הצרים
343.273,343.373,על
343.433,343.893,"עכו,"
344.334,344.814,והורה
344.834,345.334,לסגניו
345.394,345.895,להגביר
345.915,346.015,את
346.095,346.395,קצב
346.415,346.655,האש
346.775,347.036,לעבר
347.136,347.396,חומת
347.496,347.896,העיר
348.277,348.437,כדי
348.457,348.877,למנוע
348.897,349.457,מהטורקים
349.497,350.138,להבחין
350.538,350.939,בדילול
351.039,351.399,הקו.
352.46,352.76,בראש
352.84,353.02,כוח
353.08,353.14,של
353.22,353.621,"כ-4,000"
354.061,354.561,"חיילים,"
354.741,355.201,רובם
355.241,355.662,המכריע
355.762,356.082,חיילי
356.142,356.642,"רגלים,"
357.142,357.482,צעד
357.562,358.163,מזרחה
358.683,359.023,כשהוא
359.063,359.423,מאיץ
359.483,359.944,בחיילים
359.984,360.344,לשמור
360.364,360.444,על
360.544,360.824,קצב
360.884,361.304,הליכה
361.324,361.865,הרצחני.
363.045,363.165,את
363.225,363.665,הלילה
364.106,364.586,העביר
364.626,364.986,באזור
365.066,365.666,ציפורי
366.147,366.787,ולמחורת
366.847,367.247,המשיך
367.307,367.827,"מזרחה,"
368.448,368.748,ירד
368.808,369.348,מהגבעות
369.388,369.688,באזור
369.748,370.309,"נצרת,"
370.849,371.269,חצה
371.329,371.429,את
371.489,371.889,חלקו
371.909,372.29,הצפוני
372.35,372.45,של
372.53,372.79,עמק
372.81,373.39,יזרעאל
373.97,374.13,עד
374.211,374.771,ששמע
374.911,375.031,את
375.091,375.351,קולות
375.411,375.851,הקרב
375.931,376.312,מאזור
376.392,376.712,גבעת
376.732,377.052,המורה.
378.245,378.445,תוך
378.485,378.845,ניצול
378.946,379.366,צמחיית
379.466,379.846,האביב
379.866,380.427,הגבוהה
380.527,381.087,התקדם
381.107,381.568,נפוליאון
381.628,382.008,בארבעה
382.088,382.508,טורים.
383.489,383.569,את
383.629,383.849,כוח
383.869,384.37,הפרשים
384.39,384.83,הקטן
384.89,385.211,שעמד
385.311,385.871,לרשותו
386.371,386.812,שיגר
386.872,387.412,לפשוט
387.532,387.652,על
387.713,388.193,המחנות
388.213,388.653,העורפיים
388.673,388.753,של
388.773,389.114,הצבא
389.154,389.574,הטורקי
389.594,390.215,במגידו
390.375,390.995,ובג'נין.
392.016,392.236,בראש
392.316,392.536,כוח
392.556,393.137,הרגלים
393.557,393.958,ניתק
394.098,394.578,נפוליאון
394.598,394.718,את
394.778,395.098,כוחו
395.178,395.319,של
395.379,395.639,שליט
395.699,396.279,דמשק
396.299,396.8,מבסיסו
396.84,397.42,"בג'נין,"
397.901,398.201,ורק
398.321,398.601,אז
398.721,398.941,פנה
399.002,399.482,מזרחה
399.622,400.082,לחלץ
400.102,400.203,את
400.283,400.683,קלבר.
401.701,402.161,חייליו
402.282,402.862,העייפים
402.922,403.002,של
403.062,403.543,קלבר
404.063,404.424,בוודאי
404.484,404.784,חשבו
404.844,405.024,שהם
405.124,405.465,צופים
405.525,405.905,בפאטה
406.025,406.606,מורגנה
407.066,407.366,כאשר
407.406,407.787,לפתע
407.847,408.287,נשמעה
408.367,408.668,תרועת
408.768,409.408,חצוצרה
409.929,410.369,וכוח
410.489,410.91,צרפתי
410.97,411.29,גדול
411.39,411.851,הגיח
411.991,412.672,ממערב
413.072,413.552,ותקף
413.653,413.773,את
413.793,414.373,הטורקים.
415.314,415.935,הופעתו
415.975,416.355,הבלתי
416.435,416.735,צפויה
416.776,416.916,של
416.936,417.516,נפוליאון
417.817,418.377,הכריעה
418.417,418.557,את
418.577,419.018,הקרב.
419.879,420.219,יחידות
420.299,420.779,טורקיות
420.819,421.16,החלו
421.22,421.72,לסגת
421.8,422.201,גורמות
422.261,422.641,ליחידות
422.661,423.062,אחרות
423.142,423.482,לנוס
423.602,424.183,בבהלה
424.603,425.244,שגרמה
425.464,425.944,לאבדות
426.044,426.425,כבדות.
427.52,427.9,כותבות
427.94,428.34,העתים
428.36,428.941,הצרפתים
429.001,429.461,דיווחו
429.841,430.362,שמספר
430.382,430.842,ההרוגים
430.862,431.322,הטורקים
431.342,432.043,"במערכה,"
432.123,432.763,בעיקר
432.863,433.664,בנסיגה
433.704,434.344,"המבוהלת,"
434.764,435.225,נעמד
435.325,436.445,"בכ-5,000."
437.406,437.926,לכלבר
437.966,438.166,היו
438.246,438.386,כ-200
438.406,439.307,הרוגים
439.827,439.987,בעוד
440.027,440.448,שהכוח
440.508,440.668,של
440.688,441.268,נפוליאון
441.348,441.788,ביצע
441.808,441.868,את
441.888,442.389,המשימה
442.489,442.869,כמעט
443.089,443.229,בלי
443.329,443.85,אבדות
444.99,445.471,הניצחון
445.491,445.971,המוחץ
446.071,446.491,הסיר
446.511,446.611,את
446.631,447.071,הסכנה
447.112,447.712,ממזרח.
448.252,448.772,נפוליאון
448.893,449.153,שלט
449.193,449.413,עכשיו
449.473,450.033,בגליל
450.113,450.433,ובדרום
450.534,451.074,לבנון.
452.014,452.114,הוא
452.174,452.455,חזר
452.495,452.915,במהירות
452.995,453.535,לעכו
454.056,454.476,נישא
454.596,454.776,על
454.896,455.256,כתפי
455.356,455.737,חייליו
455.797,456.337,המריעים.
457.422,457.662,למי
457.722,458.202,שתוהה
458.322,458.643,מעלה
458.683,459.103,בגורלו
459.143,459.263,של
459.303,459.783,קלבר
460.323,460.643,יגלה
460.784,460.944,עוד
461.164,461.324,פן
461.384,461.864,מעניין
461.924,462.524,באישיותו
462.564,462.724,של
462.744,463.365,נפוליאון.
464.145,464.645,קלבר
465.065,465.406,חטף
465.466,465.566,על
465.586,465.886,הראש
466.046,466.686,מנפוליאון
466.726,466.846,על
466.866,467.226,הטעות
467.286,467.667,שעשה
467.747,468.027,ערב
468.067,468.607,"הקרב,"
469.067,469.227,אך
469.327,469.728,זכה
469.948,470.128,גם
470.148,470.788,לשבחים
470.988,471.068,על
471.108,471.388,אומץ
471.448,471.708,ליבו
471.728,472.169,במהלך
472.209,472.729,הקרב
473.089,473.729,והמשיך
473.829,474.31,לפקד
474.33,474.41,על
474.43,474.89,החטיבה.
476.002,476.222,קצת
476.282,476.502,יותר
476.562,477.023,מחודש
477.083,477.383,אחרי
477.443,477.663,קרב
477.703,478.243,התבור
478.724,479.084,ויתר
479.164,479.764,נפוליאון
479.884,479.984,על
480.004,480.425,החלום
480.485,481.145,האוריינטלי
481.185,481.525,"שלו,"
482.046,482.446,נסוג
482.506,483.046,במהירות
483.186,483.667,מעכו
483.707,483.847,עד
483.887,484.587,"למצרים,"
484.987,485.668,ובהמשך
485.888,486.188,חזר
486.228,486.809,לצרפת
487.289,487.469,כדי
487.489,487.869,לתפוס
487.909,488.009,את
488.029,488.67,השלטון.
489.79,489.911,את
489.951,490.391,הפיקוד
490.431,490.531,על
490.591,490.811,כוח
490.871,491.391,המשימה
491.431,491.752,שנותר
491.812,492.492,"במצרים,"
492.952,493.313,העביר
493.373,493.953,נפוליאון
494.013,494.453,לגנרל
494.533,495.054,"קלבר,"
495.534,496.154,שנרצח
496.334,496.615,שנה
496.675,497.135,מאוחר
497.215,497.615,"יותר,"
498.035,498.476,ושמו
498.556,498.956,הונצח
499.036,499.616,לימים
499.977,500.537,בשדרה
500.697,501.337,מהודרת
501.418,501.918,בפריז.
502.985,503.505,ובחזרה
503.545,504.226,לנפוליאון
504.266,504.746,מנצח
504.766,505.126,הקרב
505.206,505.567,בעמק
505.587,506.227,יזרעאל
507.328,507.508,עד
507.568,508.148,הבסתו
508.208,508.989,"בווטרלו,"
,,16
509.729,510.01,שנים
510.05,510.41,מאוחר
510.43,510.81,"יותר,"
511.37,511.751,ניצח
511.851,512.431,נפוליאון
512.491,513.052,בעשרות
513.152,513.612,קרבות
513.672,513.752,עם
513.832,514.132,צבאות
514.192,514.613,גדולים
514.673,515.133,בהרבה
515.153,515.633,מאלה
516.054,516.394,שעמדו
516.474,516.694,תחת
516.794,517.234,פיקודו
517.274,517.555,בעמק
517.595,518.195,יזרעאל
519.136,519.276,אבל
519.316,519.676,לקרב
519.796,520.316,"תבור,"
520.416,520.857,שנקרא
520.957,521.157,כך
521.217,521.537,בגלל
521.657,522.198,פרסומו
522.258,522.458,של
522.498,523.018,ההר
523.498,524.279,וקישורו
524.319,524.899,לתנך
525.219,525.44,שמר
525.48,526,נפוליאון
526.12,526.34,פינה
526.48,526.74,חמה
526.821,527.161,בליבו.
528.145,528.525,שנים
528.545,528.846,אחר
528.926,529.166,כך
529.286,530.047,כגולה
530.087,530.607,מבודד
530.728,531.488,וממורמר
531.588,532.009,באי
532.069,532.81,"סנט-הלנה,"
533.55,533.871,ציין
533.911,534.331,נפוליאון
534.391,535.072,בזיכרונותיו
535.192,535.592,דווקא
535.612,535.712,את
535.733,536.053,הקרב
536.093,536.513,הקטן
536.653,537.074,יחסית
537.174,537.474,בעמק
537.494,538.015,יזרעאל
538.555,539.116,כאחת
539.236,540.257,מפסגות
540.397,540.858,הישגיו
540.898,541.518,הצבאיים.
542.579,543.04,ומכיוון
543.1,543.821,שהערכה
543.861,544.021,הזאת
544.101,544.261,באה
544.321,544.701,מפיו
544.761,544.882,של
544.922,544.982,מי
545.002,545.542,שנחשב
545.622,546.123,למצביא
546.163,546.623,הגדול
546.683,547.124,ביותר
547.184,547.324,של
547.384,547.624,העת
547.644,548.145,"החדשה,"
548.906,549.266,כנראה
549.346,549.606,שיש
549.666,549.746,בה
549.826,550.147,משהו.
