start,end,word
572.123,572.483,לממן
572.503,572.663,את
572.703,573.083,ההפקה.
573.543,573.883,מימון
573.903,574.344,ההפקה
574.424,574.844,שעלותה
574.864,575.084,הייתה
575.144,575.544,"גבוהה,"
576.024,576.224,היה
576.304,576.565,איפה
576.645,576.865,מס
576.965,577.365,שהוטל
577.405,577.445,על
577.485,577.925,עשירי
577.945,578.265,העיר.
578.786,578.966,הם
579.066,579.286,אלה
579.426,579.626,שהיו
579.706,580.046,צריכים
580.086,580.566,לכסות
580.646,580.746,את
580.766,580.967,דמי
581.007,581.287,אימון
581.307,581.827,"המקהלה,"
582.387,582.467,את
582.527,583.328,תלבושותיה
583.428,583.568,ואת
583.588,584.048,המשכורות
584.088,584.688,"לזמרים,"
584.768,585.349,למאמן
585.409,585.969,ולנגן
586.009,586.409,"האבוב,"
586.909,587.189,שהיה
587.229,587.47,נגן
587.51,587.99,מקצועי
588.03,588.31,משום
588.35,588.81,ששליטה
588.87,589.21,בכלי
589.29,589.55,חייבה
589.59,589.931,אימונים
590.031,590.311,רבים.
590.751,591.251,ברצותו
591.311,591.571,יכול
591.591,591.711,היה
591.731,592.272,החורגוס
592.352,592.792,לפאר
592.812,592.932,את
592.992,593.432,ההפקה
593.872,594.233,כגון
594.373,594.473,על
594.493,594.633,ידי
594.653,595.133,הוספת
595.153,595.533,הופעות
595.573,595.673,של
595.733,596.474,סטטיסטים
596.514,596.994,בתשלום.
597.434,598.215,"בתמורה,"
598.736,599.317,הצלחתה
599.377,599.497,של
599.537,599.957,מקהלה
599.998,600.218,ושל
600.258,600.678,הצגה
601.079,601.54,נזקפה
601.6,601.98,לזכות
602,602.461,החורגוס
602.541,602.841,שלה.
603.422,603.502,על
603.562,603.903,תוצאות
603.943,604.404,התחרות
604.444,604.564,בין
604.624,604.984,שלושת
605.004,605.565,המתחרים
605.926,606.266,החליט
606.366,606.707,פאנל
606.767,606.887,של
606.987,607.368,עשרה
607.448,607.908,שופטים
608.269,608.609,נציג
608.649,608.95,לכל
609.05,609.41,שבט
609.831,610.352,שנבחרו
610.392,610.752,בהליך
610.812,611.333,מסובך
611.453,611.633,שהיה
611.734,612.034,כרוך
612.114,612.254,גם
612.294,612.775,בהפלת
612.815,613.135,גורל.
613.516,614.136,הפסטיבל
614.176,614.697,הדרמטי
614.737,614.877,של
614.897,615.477,הדיוניסיה
615.517,615.958,הגדולה
616.338,616.658,מדגים
616.698,617.118,היטב
617.138,617.239,את
617.259,617.739,המשמעות
617.779,617.879,של
617.899,618.399,השתתפות
618.419,618.82,הקהל
618.9,619.22,באירוע
619.32,619.56,זה.
620.1,620.501,חוקרים
620.621,620.941,עומדים
620.981,621.081,את
621.141,621.361,קהל
621.381,621.902,האזרחים
621.942,622.082,של
622.102,622.582,התקופה
622.662,623.002,בהתאם
623.062,623.443,לגודלו
623.483,623.603,של
623.623,624.203,התיאטרון
624.624,625.144,בהנחה
625.244,625.384,כי
625.424,625.584,הייתה
625.724,626.225,חפיפה
626.285,626.405,בין
626.445,626.785,מספר
626.805,627.305,האזרחים
627.345,627.786,למספר
627.866,628.286,הצופים.
628.626,629.087,"למשל,"
629.387,629.867,האומדן
629.907,630.027,של
630.047,630.528,האזרחים
630.548,631.108,באתונה
631.488,632.169,הוא
,,"14,000"
,,עד
,,"17,000"
633.89,634.35,"נפש,"
634.69,634.931,לפי
634.991,635.291,גודלו
635.351,635.451,של
635.491,636.071,התיאטרון
636.111,636.552,שנחשף
636.652,636.812,שם
636.852,637.272,במאה
637.392,637.833,ה-19.
638.233,638.673,הגברים
638.713,639.113,התחרו
639.153,639.574,ביניהם
639.734,639.834,לא
639.894,639.994,רק
640.034,640.114,על
640.134,640.574,המחזה
640.594,640.694,או
640.714,641.235,"המקהלות,"
641.495,641.915,אלא
641.995,642.156,גם
642.276,642.356,על
642.416,642.876,מעמדם
642.896,643.257,בעיר.
643.577,644.057,בהיעדר
644.117,644.397,נשים
644.417,645.018,"בתחרות,"
645.358,645.639,אפשר
645.679,645.959,לראות
645.999,646.479,בחגיגה
646.539,646.96,העירונית
647,647.3,הזאת
647.46,647.66,דרמה
647.82,648.441,חברתית
648.901,649.142,שבה
649.182,649.442,העיר
649.482,650.062,ותושביה
650.483,650.883,מוצגים
650.923,651.323,באופן
651.363,651.764,טקסי
651.804,651.844,על
651.864,652.224,"הבמה,"
652.705,653.265,והקהל
653.325,653.785,מרכיב
653.805,653.946,את
654.026,654.466,המבט
654.506,655.167,"האזרחי,"
655.547,655.847,מבט
655.967,656.308,גברי
656.368,656.488,של
656.508,656.908,אימפריה
657.028,657.429,פוליטית
657.489,658.049,וצבאית.
658.51,658.89,"כלומר,"
659.13,659.57,תפיסת
659.63,659.971,העולם
660.051,660.171,של
660.191,660.691,הפוליס
660.751,661.252,כיחידה
661.312,661.852,קולקטיבית
661.892,662.012,של
662.053,662.493,אזרחי
662.513,662.913,"העיר,"
663.494,663.574,על
663.634,664.054,מערכת
664.114,664.655,"החוקים,"
664.955,665.596,המוסכמות
665.696,666.296,והזכויות
666.336,666.897,המכוננות
666.937,667.157,אותה.
667.297,668.018,התיאטרון
668.038,668.638,האתונאי
668.678,668.918,היה
668.978,669.239,אפוא
669.259,669.819,המרחב
669.959,670.199,שבו
670.279,670.419,כל
670.44,670.88,האזרחים
670.92,671.32,הגברים
671.36,671.52,היו
671.6,672.181,שחקנים
672.721,673.062,מאחר
673.142,673.462,שהעיר
673.522,673.842,עצמה
673.922,674.503,ואזרחיה
674.543,675.063,המובילים
675.343,675.684,הוצגו
675.724,676.244,לראווה.
676.584,676.925,בעלי
676.985,677.305,בריתה
677.365,677.505,של
677.545,677.966,אתונה
678.066,678.406,הביאו
678.426,678.526,את
678.586,679.267,תרומותיהם
679.647,680.147,והוצגו
680.187,680.688,בתיאטרון
680.728,681.028,לעיני
681.148,681.408,כל.
681.869,682.329,יתומים
682.389,682.969,שאבותיהם
683.03,683.31,נפלו
683.35,683.85,בקרבות
683.89,684.11,למען
684.19,684.611,אתונה
684.971,685.331,והגיעו
685.371,685.952,לפרקם
686.092,686.372,עברו
686.432,686.873,חמושים
686.913,687.193,לפני
687.233,687.733,הקהל
688.114,688.494,וקיבלו
688.514,688.574,את
688.634,688.994,ברכת
689.054,689.315,העם.
689.875,690.475,הוכרזו
690.515,690.956,ברבים
691.016,691.436,כיבודים
691.516,691.876,שונים
692.016,692.477,שכובדו
692.517,692.657,בהם
692.717,693.237,אזרחים
693.277,693.757,וזרים
694.078,694.398,כגמול
694.478,694.538,על
694.618,695.038,שירותים
695.098,695.398,טובים
695.438,695.799,ויוצאי
695.859,696.219,דופן
696.279,696.599,שעשו
696.639,696.919,למען
696.959,697.4,אתונה.
698.04,698.22,גם
698.32,698.6,צירים
698.66,699.061,מארצות
699.081,699.501,אחרות
699.541,699.801,נהגו
699.841,700.061,לבוא
700.101,700.381,לעיר
700.421,700.822,בתקופה
700.922,701.142,זו
701.542,701.742,כדי
701.762,702.042,לתת
702.122,702.503,פרסום
702.543,702.943,לענייני
703.023,703.343,ציבור
703.403,703.723,שצריך
703.883,703.964,היה
703.984,704.584,לפרסמם
704.624,705.084,ברבים.
705.484,705.925,הצופים
705.965,706.245,ישבו
706.285,706.805,בתיאטרון
706.905,706.965,על
707.045,707.185,פי
707.225,707.626,מעמדם
707.646,708.226,החברתי
708.266,708.866,ושייכותם
708.886,709.447,"השבטית,"
709.927,710.467,וכרטיסי
710.487,710.948,הכניסה
711.068,711.368,סומנו
711.428,711.768,בהתאם
711.808,712.329,לחלוקה
712.389,712.589,זו.
712.969,713.169,אנו
713.209,713.489,רואים
713.569,713.95,איפה
714.39,714.83,שההיבט
714.89,715.35,החברתי
715.39,716.051,הפוליטי
716.291,716.391,הוא
716.411,716.951,מרכזי
716.991,717.452,ביותר
717.572,717.832,כבר
717.892,718.132,בימי
718.152,718.672,התיאטרון
718.692,719.153,הקלאסי.
719.693,720.334,וחלל
720.374,721.055,התיאטרוני
721.355,721.776,אופיין
721.816,722.437,מראשיתו
722.477,722.978,בהתאם
723.018,723.679,להגדרות
723.739,724.3,ולשיקולים
724.4,724.881,חברתיים
724.941,725.401,פוליטיים
725.502,725.742,אלה.
729.194,729.774,מוסכמות
729.814,730.435,התיאטרון
730.515,730.995,היווני
731.055,731.655,הקלאסי.
732.015,732.576,בראשית
732.876,733.096,היה
733.116,733.596,התיאטרון
733.616,734.157,"הקלאסי,"
734.557,735.577,"האמפיתיאטרון,"
736.078,736.538,שנבנה
736.598,737.098,בסמוך
737.118,737.458,למקדש
737.558,737.658,של
737.738,738.379,דיוניסוס
738.719,738.959,והיה
739.099,739.359,חלק
739.399,739.519,מן
739.559,739.96,המכלול
739.98,740.62,המקודש.
740.94,741.28,בשלב
741.4,741.761,מאוחר
741.821,742.221,יותר
742.721,743.161,השתרע
743.181,743.722,התיאטרון
743.762,743.842,על
743.942,744.122,צל
744.142,744.522,הגבעה
744.602,745.082,סמוכה
745.162,745.683,ששימשה
745.783,746.443,אמפיתיאטרון
746.503,746.963,טבעי.
747.263,747.564,מקום
747.604,748.144,ההצגה
748.464,748.664,היה
748.724,749.124,במבנה
749.184,749.645,מעגלי
749.665,750.065,לרגלי
750.085,750.505,הגבעה.
751.005,751.566,הצופים
751.646,751.946,צפו
751.986,752.426,בהצגה
752.526,753.086,בעמידה
753.447,753.547,או
753.587,753.947,ישבו
753.987,754.327,במורד
754.387,754.907,הגבעה
755.007,755.107,על
755.167,755.628,מדרגות
755.748,755.888,עץ.
756.228,756.788,לאחר
756.868,757.308,שמעבר
757.328,757.828,הקרשים
757.928,758.409,קרס
758.449,758.789,וגרם
758.829,759.229,למותם
759.269,759.409,של
759.429,759.829,הצופים
759.889,760.549,שמעליו
760.949,761.289,באחת
761.309,761.73,ההצגות
761.79,762.27,באתונה
762.35,763.11,בשנת
,,496
763.75,764.45,לפני_הספירה
764.53,764.95,"לערך,"
765.451,765.911,הוחלפו
765.951,766.371,מדרגות
766.411,766.771,העץ
766.831,767.371,במדרגות
767.491,767.831,אבן.
768.872,769.232,הקהל
769.312,769.612,ישב
769.672,770.232,במעגל
770.292,770.692,משלושת
770.752,771.052,צידי
771.072,771.432,"הבמה,"
771.752,771.993,תחת
772.053,772.373,כיפת
772.393,772.853,השמיים.
773.693,774.173,תחילה
774.313,774.614,שימש
774.694,774.834,רק
774.894,775.254,משטח
775.274,775.554,עגול
775.614,776.214,מרוצף
776.595,776.995,למקום
777.055,777.395,העלילה
777.415,778.116,הדרמטית.
778.576,778.656,על
778.716,779.056,משטח
779.196,779.336,זה
779.737,780.077,הוצב
780.157,780.497,פסלו
780.557,780.657,של
780.717,781.257,דיוניסוס
781.297,781.738,במהלך
781.858,782.398,החגיגות.
782.698,783.159,המשטח
783.199,783.519,הזה
783.579,783.939,נקרא
784.139,784.88,"אורקסטרה,"
785.32,785.78,להבדיל
785.84,785.94,מן
786,786.32,הבמה
786.36,786.721,עצמה.
787.441,787.861,התרגום
787.881,788.342,המילולי
788.402,788.582,של
788.602,788.842,המילה
788.902,789.582,אורקסטרה
789.962,790.083,הוא
790.123,790.483,מקום
790.543,791.123,"המחול,"
791.543,791.824,שכן
791.964,792.284,קדמו
792.304,792.964,לטרגדיה
793.184,793.605,הופעות
793.645,793.765,של
793.805,794.305,מקהלות
,,דיטרמביות
794.925,795.406,ליריות
795.806,796.366,שהתנועה
796.406,796.987,המקצבית
797.027,797.267,בהן
797.307,797.487,הייתה
797.567,797.887,חלק
797.947,798.207,בלתי
798.227,798.588,נפרד
798.608,799.048,מהשירה.
799.428,799.948,החלק
800.008,800.429,הפנוי
800.469,800.749,משני
800.809,801.109,צידי
801.129,801.729,האורקסטרה
802.21,802.47,שימש
802.51,802.63,את
802.65,803.11,הצופים
803.15,803.571,בדרכם
803.611,804.331,למושביהם
804.731,804.811,או
804.852,804.972,את
804.992,805.432,המקהלה
805.492,805.952,בדרכה
805.972,806.052,אל
806.072,806.673,האורקסטרה
807.073,807.533,ונשאר
807.573,808.034,למעבר
808.094,808.254,כל
808.334,808.874,המאחרים.
809.274,809.775,התרשים
809.855,810.575,"שבספר,"
810.895,811.636,תמונה
,,"2,"
812.016,812.316,מדגים
812.376,812.516,זאת
812.577,812.937,היטב.
813.617,814.198,בירכתי
814.238,814.758,האורקסטרה
814.778,815.158,הגדולה
815.218,815.779,והרחבה
816.199,816.599,הוקמה
816.839,817.2,"הבמה,"
817.62,818.06,המקום
818.14,818.56,שממנו
818.62,819.121,"מדברים,"
819.541,819.941,בניגוד
819.981,820.622,לאורקסטרה
820.762,821.002,שבה
821.102,821.382,שרים
821.442,821.903,ורוקדים.
822.563,823.043,הבמה
823.083,823.303,הייתה
823.423,823.903,"ארוכה,"
824.244,824.564,צרה
824.684,825.244,ונמוכה
825.664,826.124,ונועדה
826.184,826.724,לשחקנים
826.764,827.224,בלבד.
827.725,828.145,מדרגות
828.185,828.625,אחדות
828.725,829.025,חיברו
829.065,829.245,אותה
829.265,829.425,אל
829.445,830.045,האורקסטרה
830.465,830.605,כך
830.665,831.206,שהקשר
831.246,831.386,בין
831.406,831.986,השחקנים
832.006,832.206,לבין
832.306,832.566,חברי
832.586,833.026,המקהלה
833.126,833.246,היה
833.346,833.606,כמעט
833.746,834.166,ישיר.
834.727,835.107,במאה
835.127,835.627,החמישית
835.667,835.947,לפני
835.967,836.467,הספירה
836.947,837.127,היה
837.187,837.447,אורכה
837.528,837.688,של
837.708,838.048,הבמה
838.148,838.728,כ-15
839.088,839.468,מטר
839.908,840.348,ובמאה
840.388,840.849,הרביעית
840.889,841.129,לפני
841.169,841.609,הספירה
842.009,842.569,כ-20
842.649,842.989,מטר.
843.509,843.669,עוד
843.709,843.989,במאה
844.009,844.49,החמישית
844.51,844.77,לפני
844.81,845.23,הספירה
845.67,846.07,נוסף
846.11,846.21,בית
846.31,846.75,הבמה
847.15,847.571,שתחם
847.591,847.711,את
847.731,848.031,הבמה
848.091,848.531,מאחור.
849.091,849.431,תחילה
849.491,849.631,היה
849.691,849.771,זה
849.831,850.111,מעין
850.211,850.492,צריף
850.672,851.052,שהוקם
851.072,851.152,על
851.192,851.512,הקו
851.552,852.092,המשיק
852.172,852.452,מעל
852.472,852.872,המעגל
852.892,853.533,האורקסטרה
853.913,854.373,ונקרא
854.573,855.033,"סקנה,"
855.533,855.933,ומכאן
855.993,856.254,שורש
856.294,856.574,המילה
856.694,857.134,סצנה.
857.874,857.974,הוא
858.054,858.354,שימש
858.434,858.814,כחדר
858.835,859.235,הלבשה
859.295,859.835,"ואיפור,"
860.195,860.395,ועל
860.415,860.655,הגג
860.675,861.115,השטוח
861.195,861.455,שלו
861.636,861.976,מוקמו
861.996,862.436,האלים.
863.256,863.676,מאחר
863.756,864.016,שהיה
864.156,864.517,הרקע
864.537,865.277,"להתרחשות,"
865.797,866.037,מילה
866.097,866.517,הסקנה
866.577,866.937,תפקיד
867.037,867.318,ממשי
867.358,867.898,"בהצגה,"
868.338,868.758,ושימש
868.838,869.358,בדמיונם
869.438,869.538,של
869.558,870.039,הצופים
870.159,870.679,"ארמון,"
870.819,871.319,מקדש
871.459,871.599,או
871.699,872.099,אוהל
872.159,872.539,בהתאם
872.559,872.94,לתוכן
872.96,873.42,המחזה.
874.1,874.4,עם
874.42,875,הקמתו
875.06,875.26,היה
875.32,875.52,בית
875.54,875.8,הבמה
875.9,876.3,"פשוט,"
876.72,876.941,ואולם
877.001,877.341,ברבות
877.361,877.841,השנים
878.241,878.461,היה
878.541,878.961,למבנה
879.001,879.401,מקושט
879.461,879.941,בפסלים
880.041,880.581,ובעיטורים
880.661,881.161,שהידורם
881.301,881.641,הלך
881.701,882.102,ורב
882.602,882.702,עד
882.762,883.042,שהיה
883.102,883.522,למרכיב
883.542,884.062,המרכזי
884.102,884.242,של
884.282,884.802,התפאורה.
885.662,886.302,סופוקלס
886.362,886.642,נחשב
886.722,887.222,למחזאי
887.302,887.723,הראשון
887.783,888.283,שהשתמש
888.363,888.803,בתפאורה
888.863,889.483,מצוירת.
890.063,890.363,שלוש
890.443,890.943,"דלתות,"
891.363,891.643,דלת
891.683,891.983,גדולה
892.043,892.583,בתווך
892.623,893.024,ומשני
893.044,893.324,עבריה
893.384,893.704,דלתות
893.784,894.124,קטנות
894.184,894.524,"יותר,"
895.064,895.344,חיברו
895.364,895.464,את
895.544,895.784,בית
895.824,896.144,הבמה
896.224,896.784,למשטח
896.804,897.224,"ההצגה,"
897.724,898.205,ודרכן
898.265,898.705,נכנסו
898.745,899.105,ויצאו
899.125,899.645,השחקנים
899.685,899.785,אל
899.805,900.085,הבמה.
900.745,901.165,משני
901.266,901.526,צידי
901.566,901.726,בית
901.746,902.126,הבמה
902.547,902.727,היו
902.787,903.087,מבנים
903.127,903.648,מחוברים
903.708,904.108,שבלטו
904.168,904.489,כלפי
904.529,904.849,הבמה.
905.73,906.13,במורצת
906.23,906.631,הזמן
906.651,907.111,הוקמו
907.151,907.632,תיאטראות
907.672,908.072,גדולים
908.132,908.473,במקום
908.493,909.033,התיאטראות
909.053,909.614,הפשוטים
910.054,910.415,ובהן
910.475,910.915,הוגבהה
910.975,911.315,לעיתים
911.355,911.736,הבמה
911.796,912.156,לגובה
912.236,912.336,של
912.416,912.637,שני
912.717,912.957,מטרים
912.997,913.397,ומעלה.
913.992,914.272,כמו
914.372,914.552,"כן,"
914.652,915.032,הוצבו
915.052,915.413,עמודים
915.473,915.873,שנועדו
915.893,916.293,לתמוך
916.353,916.653,בגג
916.733,917.293,"שמעליה,"
917.754,918.554,"והרמפות,"
918.854,919.154,אותם
919.194,919.614,מישורים
919.654,920.175,משופעים
920.255,920.635,שהובילו
920.675,920.795,אל
920.815,921.155,"הבמה,"
921.615,921.935,נבנו
922.016,922.296,מעל
922.316,922.856,"החסדרה,"
923.336,924.096,הפרוסניום.
924.877,925.377,היוונים
925.517,926.017,השתמשו
926.077,926.597,במכונה
926.658,926.938,דמויית
927.098,927.478,מנוף
927.858,928.378,שנקראת
928.758,929.299,"מקיני,"
929.819,930.299,"מכונה,"
930.579,931.099,ביוונית
931.6,932.14,"מקאנה,"
932.34,932.9,וברומית
933.1,933.581,"מקינה,"
934.061,934.281,כדי
934.341,934.701,להוריד
934.721,934.841,אל
934.861,935.261,הבמה
935.401,935.501,או
935.521,935.601,על
935.661,935.782,גג
935.902,936.082,בית
936.122,936.482,הבמה
936.562,936.662,את
936.702,937.262,השחקנים
937.322,937.722,שגילמו
937.762,937.802,את
937.842,938.203,דמויות
938.243,938.603,האלים.
939.389,940.049,בקומדיה
940.129,940.389,לעומת
940.469,940.669,"זאת,"
941.009,941.39,הורמו
941.43,941.93,השחקנים
941.97,942.39,באמצעות
942.43,942.95,המנוף
943.33,943.75,בגלמם
943.81,944.27,תפקידי
944.35,944.651,אלים
944.751,944.911,או
944.971,945.471,ציפורים.
946.211,946.571,המונח
946.671,947.291,הלטיני
947.453,947.977,דאוס
947.977,948.255,אקס
948.255,949.252,מאכינה
949.252,949.612,האל
949.652,949.892,מתוך
949.992,950.552,"המכונה,"
951.072,951.573,פירושו
951.633,952.193,התערבות
952.253,952.753,"האלים,"
953.133,953.613,להתרת
953.753,954.333,תסבוכת
954.393,954.814,באירועים
954.834,955.234,באופן
955.274,955.814,מלאכותי
955.854,956.014,ולא
956.034,956.554,אינטגרלי
956.574,957.174,"לסיפור,"
957.594,957.714,והוא
957.754,958.155,מציין
958.195,958.795,"בהשאלה,"
959.175,959.735,בתיאטרון
959.755,959.995,וגם
960.015,960.435,בתחומים
960.475,960.895,אחרים
961.015,961.135,עד
961.175,961.516,ימינו
961.596,961.896,"אלה,"
962.336,962.836,התערבות
962.936,963.416,חיצונית
963.536,964.056,"וכפויה,"
964.336,964.777,אלוהית
964.897,965.017,או
965.037,965.497,אחרת.
966.237,966.797,אמצעי
966.837,967.197,מכני
967.237,967.558,נוסף
967.638,967.898,שעמד
967.918,968.258,לרשות
968.278,968.818,היוונים
969.138,969.398,היה
969.538,969.939,"עגלה,"
970.459,971.059,ביוונית
,,אקיקלמה
972.5,972.88,משטח
973.08,973.2,נע
973.3,973.4,על
973.44,973.96,גלגלים.
974.801,975.301,ברצותם
975.361,975.701,להראות
975.721,975.821,את
975.841,976.381,המתרחש
976.461,976.781,בתוך
976.821,977.262,הבית
977.302,977.422,או
977.462,978.022,"הארמון,"
978.402,978.642,היו
978.682,979.142,הגיבורים
979.182,979.603,המתים
979.643,980.063,מושאים
980.103,980.223,אל
980.243,980.523,הבמה
980.563,980.623,על
980.663,980.943,גבי
980.963,981.363,"העגלה,"
981.844,982.164,שכן
982.244,982.624,רצח
982.644,982.684,או
982.724,983.264,התאבדות
983.584,983.764,היו
983.804,984.345,מתבצעים
984.385,984.825,מאחורי
984.845,985.325,הקלעים
985.465,985.685,ולא
985.725,986.085,לנגד
986.105,986.305,עיני
986.326,986.846,הצופים.
987.166,987.686,המוסכמה
987.746,988.066,הייתה
988.526,988.807,שכל
988.867,988.947,מה
989.007,989.427,שמוצג
989.467,989.587,על
990.207,990.247,האקיקלמה
990.627,990.967,נמצא
991.168,991.488,בתוך
991.548,991.948,הבית.
992.208,992.849,מוסכמות
992.889,993.37,התיאטרון
993.39,993.97,היווני
994.371,994.571,היו
994.591,995.052,במידה
995.092,995.292,רבה
995.452,995.653,פועל
995.693,996.033,יוצא
996.093,996.193,של
996.213,996.514,התנאים
996.554,997.035,הפיזיים
997.095,997.215,של
997.235,997.675,התיאטרון
997.696,998.056,הקדום
998.076,999.097,ביוון.
999.117,999.538,הצגת
999.578,1000.039,המחזה
1000.119,1000.7,במרחב
1000.78,1001.26,פתוח
1001.34,1001.941,בתיאטרון
1002.082,1002.542,ענק.
1003.263,1003.664,מכיוון
1003.704,1004.104,שהבמה
1004.144,1004.325,הייתה
1004.405,1004.905,מרוחקת
1004.985,1005.386,מרחק
1005.466,1005.626,רב
1005.686,1006.307,מהיושבים
1006.407,1006.568,או
1006.588,1006.948,העומדים
1006.968,1007.369,בשורות
1007.389,1007.99,"האחוריות,"
1008.29,1008.811,פעולות
1008.851,1009.411,השחקנים
1009.491,1009.672,היו
1009.732,1010.172,מרשימות
1010.272,1010.693,פחות
1011.093,1011.614,מתיאור
1011.634,1012.155,המעשים
1012.215,1012.595,באופן
1012.635,1013.096,"מילולי,"
1013.576,1014.057,אמצעי
1014.077,1014.497,אומנותי
1014.577,1015.058,המצית
1015.078,1015.178,את
1015.218,1015.719,הדמיון
1016.079,1016.58,שהצופה
1016.62,1017.06,היווני
1017.08,1017.401,אכן
1017.421,1017.721,נדרש
1017.801,1017.941,"לו,"
1018.362,1018.682,"כלומר,"
1018.903,1019.383,לספר
1019.543,1019.864,על
1020.264,1020.464,היה
1020.544,1020.865,יעיל
1020.925,1021.325,בתנאים
1021.405,1021.686,אלה
1022.026,1022.647,מלהראות
1022.767,1022.947,את.
1023.528,1023.788,אין
1023.868,1024.188,ספק
1024.268,1024.588,שזהו
1024.608,1024.989,ההיפוך
1025.029,1025.449,הגמור
1025.509,1025.709,מן
1025.729,1026.109,המקובל
1026.149,1026.649,בתיאטרון
1026.689,1027.23,"בימינו,"
1027.63,1027.77,כפי
1027.83,1028.19,שנראה
1028.23,1028.67,בפרקים
1028.71,1029.15,"הבאים,"
1029.631,1029.891,שבו
1029.931,1030.511,הפעולה
1030.711,1031.131,ושפת
1031.151,1031.572,הגוף
1031.872,1032.192,הולכות
1032.232,1032.732,ונעשות
1032.832,1033.472,דומיננטיות
1033.532,1033.893,"יותר,"
1034.313,1034.533,בעוד
1034.553,1034.953,השפה
1035.013,1035.493,נדחקת
1035.513,1036.034,הצידה.
1036.494,1036.954,בהכללה
1037.034,1037.394,"גסה,"
1037.774,1037.854,הוא
1037.874,1038.315,מקבל
1038.355,1038.535,את
1038.575,1038.855,תפקיד
1038.895,1039.295,המשנה
1039.875,1040.195,בשל
1040.215,1040.495,התנאים
1040.556,1041.056,הפיזיים
1041.076,1041.396,האלה
1041.476,1041.616,של
1041.636,1042.096,התיאטרון
1042.116,1042.736,"הקלאסי,"
1043.217,1043.437,היה
1043.477,1044.057,לשחקנים
1044.097,1044.737,להצטיין
1044.797,1045.098,בקול
1045.218,1045.618,חזק
1045.698,1046.118,"ורם,"
1046.598,1046.878,למרות
1046.918,1047.499,שהאקוסטיקה
1047.639,1047.839,שלו
1047.879,1048.119,הייתה
1048.179,1048.559,מעולה
1048.619,1049.119,ומעוררת
1049.139,1049.66,השתאות
1049.78,1049.88,עד
1049.92,1050.14,היום.
1050.68,1051.18,הצתת
1051.281,1051.701,גפרור
1051.761,1051.881,על
1051.901,1052.222,הבמה
1052.302,1052.422,של
1052.462,1053.102,אמפיתיאטרון
1053.142,1053.643,מהתקופה
1053.663,1054.204,הקלאסית
1054.644,1055.004,נשמעת
1055.084,1055.425,בימינו
1055.525,1056.005,היטב
1056.045,1056.185,גם
1056.226,1056.606,באוזני
1056.626,1056.966,היושבים
1056.986,1057.547,בקצהו.
1058.268,1058.728,הצופים
1058.768,1059.289,באתונה
1059.729,1059.929,היו
1060.009,1060.49,מורגלים
1060.65,1061.13,לתרבות
1061.21,1061.651,"על-פה,"
1062.051,1062.692,המבוססת
1062.732,1062.792,על
1062.892,1063.293,טקסטים
1063.353,1063.853,נאמרים
1063.953,1064.033,או
1064.073,1064.594,"מושרים,"
1065.014,1065.455,ויכולת
1065.515,1065.975,הקשב
1066.055,1066.356,שלהם
1066.396,1066.616,הייתה
1066.696,1067.116,גבוהה
1067.176,1067.657,וניחנה
1067.737,1068.197,ברגישות
1068.257,1068.818,לדקויות
1068.838,1069.138,הבעה.
1069.799,1070.279,ידוע
1070.299,1070.499,לנו
1070.539,1070.639,לא
1070.699,1071.079,מעט
1071.099,1071.179,על
1071.259,1071.519,אופן
1071.539,1071.939,הגשת
1071.96,1072.4,הטקסט
1072.46,1072.58,ועל
1072.64,1072.92,צורת
1072.94,1073.38,המשחק
1073.44,1073.92,בתיאטרון
1073.94,1074.44,היווני.
1075.2,1075.62,הטקסט
1075.66,1076.241,הדרמטי
1076.261,1076.721,נמסר
1076.761,1077.161,בשלושה
1077.241,1077.721,"אופנים,"
1078.281,1078.821,"בשירה,"
1079.401,1079.841,בדיבור
1079.901,1080.101,ללא
1080.141,1080.421,ליווי
1080.461,1081.102,מוזיקלי
1081.482,1081.982,ובדיבור
1082.042,1082.382,מלווה
1082.442,1082.922,בנגינה.
1083.782,1084.042,משום
1084.122,1084.342,כך
1084.402,1084.803,נדרשו
1084.823,1084.903,מן
1084.923,1085.383,השחקן
1085.463,1085.843,יכולת
1085.943,1086.243,קולית
1086.323,1086.823,מרשימה
1087.283,1087.743,ושליטה
1087.803,1088.343,בדרכי
1088.383,1088.603,הבעה
1088.683,1089.084,רבות
1089.124,1089.524,כגון
1090.064,1090.544,"שיח,"
1090.884,1091.504,"ויכוח,"
1092.024,1092.384,נאום
1092.544,1093.144,ומסירה
1093.184,1093.565,חגיגית
1093.605,1093.725,של
1093.805,1094.085,טקסט
1094.165,1094.565,שקול
1094.625,1095.205,במקצבים
1095.285,1095.665,שונים.
1096.485,1096.865,נוסף
1096.885,1096.945,על
1097.025,1097.325,"כך,"
1097.525,1097.786,היה
1097.826,1097.986,עליו
1098.126,1098.566,להיטיב
1098.606,1098.946,"לשיר,"
1099.786,1100.466,השחקן
1100.526,1100.847,נדרש
1100.947,1101.067,גם
1101.127,1101.487,להפגין
1101.587,1101.887,שליטה
1101.947,1102.387,גופנית
1102.407,1102.948,וגמישות
1103.088,1103.628,במעברים
1103.648,1103.968,מדמות
1104.028,1104.468,"לדמות,"
1104.789,1105.049,שכן
1105.129,1105.509,שלושה
1105.529,1106.109,שחקנים
1106.169,1106.429,גילמו
1106.47,1106.57,את
1106.65,1106.81,כל
